rank,car_id,id_segment,charger_connected,n_rows,anomaly_score,quantization_error,is_anomaly,volt_V_mean,current_A_mean,soc_pct_mean,avg_speed_kmh_mean,motor_rpm_mean,min_single_volt_V_mean,max_single_volt_V_mean,min_temp_C_mean,max_temp_C_mean,accelerator_pedal_pct_mean,brake_pedal_pct_mean,regenerative_braking_Ah_mean,actual_max_capacity_Ah_mean
1196,EV_105,DR692730_12,0,128,0.31185047153855644,0.10953236523818217,False,375.4268046875,48.5234375,61.92046875,28.93359375,1860.0,4.087328125,4.15025,58.627421875,62.004453125,31.4453125,15.234375,0.0054375,195.09
1197,EV_102,DR454207_14,0,128,0.31185047153855644,0.12666273758438337,False,377.51125,47.25390625,57.927890624999996,30.8515625,1927.984375,3.9201171875,4.1622109375,58.406640625,60.557734375,34.5859375,16.7578125,0.0062734375,193.65
1198,EV_105,DR314668_12,0,128,0.31185047153855644,0.14189963451453752,False,386.1221171875,46.23828125,72.46796875,30.390625,1914.4453125,4.0899375000000004,4.1461015625,57.817109375,60.22296875,31.0625,14.546875,0.006,194.98
1199,EV_105,DR962985_24,0,128,0.31185047153855644,0.16371072898184058,False,369.835640625,43.31015625,50.50296875,28.8046875,1864.0625,4.03203125,4.140625,56.61125,59.158515625,28.75,15.1171875,0.0056328125,194.88
1200,EV_105,DR277200_8,0,128,0.31185047153855644,0.2454644529742905,False,373.182875,40.30234375,51.08890625,28.640625,1791.328125,4.0857109375,4.1980390625,62.60640625,64.030546875,29.0234375,17.5,0.006296875,195.13
1201,EV_102,DR132061_20,0,128,0.31185047153855644,0.08018285183696702,False,372.9925078125,49.63671875,64.287578125,29.92578125,1876.203125,4.0850546875,4.1465390625000005,55.240625,57.01609375,32.578125,15.234375,0.0057890625,193.57
1202,EV_105,DR962985_21,0,128,0.31185047153855644,0.14027415879555913,False,371.0670234375,53.11328125,55.958125,30.34375,1856.640625,4.0975234375,4.14596875,56.789765625,57.714609375,30.9765625,16.6796875,0.006484375,194.88
1203,EV_102,DR132061_15,0,128,0.31185047153855644,0.14066115036379895,False,380.607734375,42.26953125,73.412578125,29.4140625,1874.84375,4.1060234375,4.1475703125,58.12265625,60.344765625,30.703125,16.09375,0.00559375,193.57
1204,EV_102,DR132061_23,0,128,0.31185047153855644,0.11330878039014283,False,375.192546875,43.57421875,58.673359375,27.94921875,1818.984375,4.100734375,4.1457578125,55.398203125,60.135625,31.7578125,17.1796875,0.006453125,193.57
1205,EV_103,DR993039_15,0,128,0.31185047153855644,0.1241682732699542,False,383.5341640625,52.83203125,64.950078125,29.8515625,2041.796875,4.1071171875,4.144578125,57.96140625,59.746796875,33.125,16.8359375,0.004859375,195.77
1206,EV_102,DR463078_19,0,128,0.31185047153855644,0.13156941263428903,False,375.786734375,49.7671875,58.58375,32.4453125,2094.03125,4.0708203124999995,4.1425,56.6621875,58.6,32.75,12.1484375,0.00359765625,193.73
1207,EV_103,DR993039_18,0,128,0.31185047153855644,0.13790861001428117,False,372.9553125,43.6640625,58.993828125,27.140625,1733.7109375,4.1081875,4.14553125,55.2490625,56.824609375,27.890625,18.671875,0.0076875,195.77
1208,EV_102,DR463078_16,0,128,0.31185047153855644,0.16641203848356187,False,369.407640625,50.44140625,64.95421875,32.3125,2123.046875,4.049921875,4.142734375,50.92125,53.048359375,32.046875,15.3515625,0.0058984375,193.73
1209,EV_102,DR463078_17,0,128,0.31185047153855644,0.10989051474496589,False,373.383796875,49.46875,62.80921875,31.32421875,2003.90625,4.0773828125,4.145546875,59.134296875,61.3840625,33.203125,16.953125,0.0058203125,193.73
1210,EV_105,DR962985_6,0,128,0.3107468362318253,0.15484728560319455,False,382.702140625,47.61953125,90.977890625,28.9140625,1835.15625,4.103015625,4.146625,49.933046875,51.441015625,32.3828125,16.09375,0.00596875,194.88
1211,EV_105,DR692730_5,0,128,0.3107468362318253,0.22420636171647543,False,387.415640625,42.0734375,87.621953125,25.34375,1604.609375,3.6970859375000003,4.142078125,54.460078125,56.25171875,28.7265625,19.0234375,0.0073750000000000005,195.09
1212,EV_103,DR173144_12,0,128,0.3107468362318253,0.19461528597678618,False,388.2108046875,41.9140625,80.353671875,26.33203125,1725.8203125,4.1099296875,4.1460546874999995,50.326875,51.737578125,29.2734375,18.1640625,0.006171875,195.72
1213,EV_102,DR463078_5,0,128,0.3107468362318253,0.15477030235738864,False,371.7041953125,47.12890625,92.56890625,29.390625,1918.359375,4.0842578125,4.1441015625,49.66734375,54.079765625,30.6328125,18.3984375,0.007734375,193.73
1214,EV_105,DR314668_1,0,128,0.3107468362318253,0.33327797412519866,False,387.4038984375,41.4734375,99.219453125,29.03125,1904.140625,3.7505234375,3.9541875,47.448984375,48.355,31.2578125,17.8125,0.007390625,194.98
1215,EV_105,DR314668_10,0,128,0.3107468362318253,0.29057028740528357,False,392.754375,39.95703125,76.0025,27.421875,1842.5390625,3.9195546875000002,4.056578125,42.91421875,45.16421875,30.2578125,18.125,0.0053750000000000004,194.98
1216,EV_105,DR314668_11,0,128,0.3107468362318253,0.2499621196062057,False,392.26746875,42.46484375,74.218984375,29.5,1929.140625,4.06546875,4.1477265625,49.5621875,51.7925,30.15625,17.578125,0.0072578125,194.98
1217,EV_102,DR463078_2,0,128,0.3107468362318253,0.16887436087917765,False,388.3886328125,38.9546875,97.490234375,26.31640625,1676.3671875,3.724296875,4.077890625,51.0009375,55.989921875,28.6796875,18.9453125,0.0061171875,193.73
1218,EV_102,DR454207_5,0,128,0.3107468362318253,0.14174280256585317,False,388.64571875,34.17734375,86.35390625,25.9375,1651.1015625,4.0134765625,4.1183203125,50.45578125,53.327734375,29.578125,18.125,0.006609375,193.65
1219,EV_102,DR463078_1,0,128,0.3107468362318253,0.3576103771365061,False,395.5214765625,48.06796875,99.12671875,29.103125,1841.640625,3.589734375,3.795578125,42.938046875,47.336484375,31.875,18.046875,0.00609375,193.73
1220,EV_105,DR962985_11,0,128,0.3107468362318253,0.24858725281038135,False,384.9796484375,43.08984375,82.355,28.0234375,1831.640625,4.1128046875,4.38440625,49.581875,53.71453125,30.0078125,14.6640625,0.0061953125,194.88
1221,EV_110,DR824332_3,0,128,0.3014847577559327,0.2112377372901071,False,332.9577109375,86.859375,87.414375,112.8,4512.0,4.1266875,4.250953125,64.92578125,65.0,50.359375,2.7734375,0.008515625,181.09
1222,EV_101,DR141978_14,0,128,0.3014847577559327,0.29620576582797303,False,334.0674140625,105.075,63.330390625,114.39765625,6344.0546875,4.2189375,4.4058984375,64.858984375,64.99921875,44.2265625,3.7890625,0.01078125,186.34
1223,EV_109,DR219828_15,0,128,0.3014847577559327,0.2739652405800252,False,304.1902578125,94.534375,70.139921875,110.06875,4402.75,4.0200390624999995,4.2707265625,65.0,65.0,46.0234375,2.9609375,0.012890625,179.12
1224,EV_110,DR824332_4,0,128,0.3014847577559327,0.12079099171600162,False,328.7703828125,93.8890625,84.30890625,108.75703125,4350.296875,4.06578125,4.2840234375,64.998671875,65.0,47.578125,2.203125,0.008828125000000001,181.09
1225,EV_101,DR141978_4,0,128,0.3014847577559327,0.37217795119552316,False,338.9182734375,97.065625,90.66265625,114.51875,5277.375,3.7644609375,4.0079765625,63.7371875,64.165625,51.28125,3.65625,0.0125,186.34
1226,EV_108,DR380742_15,0,128,0.3014847577559327,0.2472555532954995,False,338.2643984375,79.96015625,63.204375,108.09140625,5404.5703125,3.950875,4.2378984375,65.0,65.0,44.7890625,3.0546875,0.0094140625,181.95
1227,EV_109,DR219828_20,0,128,0.3014847577559327,0.3475119843502844,False,336.243421875,93.534375,57.298203125,109.93203125,5011.03125,4.0017578125,4.173265625,64.84625,65.0,43.65234375,2.9609375,0.0153125,179.12
1228,EV_110,DR824332_5,0,128,0.3014847577559327,0.14758344389176173,False,327.84440625,86.85234375,81.99515625,108.765625,4350.625,4.007796875,4.298625,64.995546875,65.0,43.48046875,3.4375,0.012812500000000001,181.09
1229,EV_108,DR424318_4,0,128,0.3014847577559327,0.37515989862892624,False,312.6358203125,86.6046875,74.14546875,112.0375,4710.7578125,3.6067109375,4.1733203125,65.0,65.0,42.90625,4.5625,0.018828125,183.46
1230,EV_110,DR393518_9,0,128,0.3014847577559327,0.3212470938387168,False,319.110875,95.25390625,77.3309375,112.13203125,4766.9296875,3.45053125,4.397890625,65.0,65.0,44.921875,2.1328125,0.007578125,181.09
1231,EV_101,DR156863_10,0,128,0.3014847577559327,0.15003716834164676,False,340.1456875,101.8828125,82.353046875,113.3828125,4922.1484375,4.0988203125,4.1909453125,64.999453125,65.0,47.0,2.8203125,0.010781250000000001,186.45
1232,EV_110,DR436096_6,0,128,0.3014847577559327,0.24043650114244347,False,349.143734375,76.36875,90.349921875,109.15625,4366.375,4.0979453125,4.2317890625,64.315859375,64.77015625,45.84765625,1.828125,0.006796875,181.09
1233,EV_109,DR219828_14,0,128,0.3014847577559327,0.2085526419243992,False,316.5701484375,105.26484375,72.671484375,109.50390625,4380.15625,4.0399609375,4.208703125,64.996875,65.0,49.9296875,1.640625,0.0077734375,179.12
1234,EV_109,DR219828_13,0,128,0.3014847577559327,0.30515397331365685,False,351.5161015625,102.846875,76.5403125,108.55625,4342.328125,4.093015625,4.1714453125,63.883828125,64.605859375,52.3828125,2.20703125,0.008671875,179.12
1235,EV_109,DR770601_9,0,128,0.3014847577559327,0.22487363058388465,False,342.825796875,83.13359375,65.276328125,109.02734375,5451.3671875,4.021265625,4.2541328125,64.99921875,65.0,44.8046875,3.109375,0.0125,179.24
1236,EV_101,DR156863_11,0,128,0.3014847577559327,0.1287978844366891,False,324.899375,94.2046875,78.3796875,110.55546875,4783.3203125,4.058375,4.19934375,65.0,65.0,49.05078125,3.265625,0.012265625,186.45
1237,EV_108,DR424318_8,0,128,0.3014847577559327,0.2855250715802354,False,335.552765625,91.22578125,62.55234375,111.31171875,4805.8359375,3.583421875,4.2119687500000005,65.0,65.0,46.33984375,3.5625,0.011328125,183.46
1238,EV_110,DR104166_8,0,128,0.3014847577559327,0.2364430672896333,False,336.1079453125,95.4359375,80.5125,110.7,5602.7421875,4.0193359375,4.148828125,62.441953125,63.67359375,47.71875,3.2109375,0.010781250000000001,181.09
1239,EV_109,DR549817_4,0,128,0.3014847577559327,0.24988810308405435,False,318.78878906250003,113.01875,71.51,113.4203125,5104.421875,3.8050078125,4.1913359375,64.998125,65.0,48.33984375,2.046875,0.006328125,179.29
1240,EV_106,DR805018_6,0,128,0.30100788757733077,0.15168398107247216,False,383.8172890625,54.4375,78.2578125,31.3671875,2036.2578125,4.117890625,4.2139296875,48.365859375,50.110859375,33.4453125,14.0234375,0.0053124999999999995,173.9
1241,EV_106,DR402462_6,0,128,0.30100788757733077,0.26748275138672756,False,364.2632421875,48.76171875,87.703125,26.34375,1670.234375,4.0953671875,4.146734375,51.951171875,54.024140625,32.0078125,17.4609375,0.00715625,173.9
1242,EV_109,DR770601_4,0,128,0.30100788757733077,0.15045790083797275,False,386.166578125,42.328125,78.03015625,31.0078125,2012.65625,4.1099765625,4.1473281250000005,46.958984375,48.800546875,29.984375,18.0234375,0.006296875,179.24
1243,EV_109,DR524455_7,0,128,0.30100788757733077,0.20004007491961032,False,387.6671640625,52.3671875,83.035859375,33.546875,2260.390625,4.1033515625,4.14525,46.547109375,47.66765625,33.7109375,15.1171875,0.0054921875,179.19
1244,EV_106,DR558126_8,0,128,0.30100788757733077,0.1184454022809716,False,383.844609375,50.8703125,78.267265625,28.8984375,1858.984375,4.05546875,4.14609375,46.685,47.996953125,33.3203125,17.9296875,0.0069453125,173.9
1245,EV_106,DR402462_2,0,128,0.30100788757733077,0.29196322083532655,False,390.2776171875,39.63671875,94.975078125,27.8359375,1767.03125,4.0949453125,4.1464609375,39.45609375,44.30734375,30.921875,17.3046875,0.0064609375,173.9
1246,EV_106,DR558126_19,0,128,0.30100788757733077,0.21485285579343605,False,374.135046875,49.51953125,58.769765625,30.87109375,2012.890625,4.01609375,4.142421875,51.09890625,52.224375,32.2265625,15.859375,0.0053828125,173.9
1247,EV_106,DR558126_16,0,128,0.30100788757733077,0.19528182762267196,False,374.576953125,43.7765625,64.365390625,26.5859375,1715.546875,4.1060859375,4.1705390625,48.941640625,51.233984375,27.4765625,19.6875,0.0070078125,173.9
1248,EV_106,DR402462_3,0,128,0.30100788757733077,0.24974023239606835,False,381.3526484375,53.72265625,93.167890625,31.99375,2113.046875,4.0817578125,4.1457421875,47.441640625,52.381171875,35.140625,15.78125,0.004796875,173.9
1249,EV_106,DR558126_13,0,128,0.30100788757733077,0.11494351736820843,False,383.1789453125,46.8359375,69.441171875,28.8671875,1891.25,4.10403125,4.14671875,48.49953125,50.07390625,30.375,17.6171875,0.00734375,173.9
1250,EV_106,DR805018_8,0,128,0.30100788757733077,0.14273137454577706,False,388.176734375,49.30859375,74.49921875,30.47265625,1962.96875,4.0873671875,4.1446328125,50.166796875,51.579375,33.015625,16.578125,0.0057421875,173.9
1251,EV_110,DR393518_11,0,128,0.30100788757733077,0.23969285394096937,False,388.4537109375,43.96875,72.500625,28.44921875,1831.640625,3.6455078125,4.1420312500000005,48.811640625,50.947421875,30.4453125,15.5859375,0.005328125,181.09
1252,EV_107,DR139858_14,0,128,0.30100788757733077,0.2098602293787471,False,380.0854140625,45.3515625,69.646640625,26.546875,1707.03125,3.592171875,4.1452109375,49.56921875,51.27015625,28.375,16.5234375,0.005703125,176.14
1253,EV_109,DR524455_10,0,128,0.30100788757733077,0.17738644104237677,False,390.369578125,44.3671875,77.9475,31.84375,2129.6875,4.1043359375,4.1491640625,49.52515625,51.539140625,32.46875,15.4296875,0.0065625,179.19
1254,EV_107,DR139858_11,0,128,0.30100788757733077,0.2214081406917803,False,387.1927265625,40.93359375,74.84109375,27.96875,1769.5625,3.5409765625,4.14315625,45.672734375,48.5059375,28.0703125,17.6171875,0.005578125,176.14
1255,EV_109,DR219828_11,0,128,0.30100788757733077,0.17710617658552302,False,376.24775,40.44140625,81.584453125,29.0,1856.71875,4.1103359375,4.147,45.54625,48.24078125,27.6875,17.0078125,0.0056953125,179.12
1256,EV_107,DR139858_8,0,128,0.30100788757733077,0.2819860821497498,False,385.9124296875,44.48203125,80.2703125,29.4140625,1915.625,3.4110859375,4.1584609375,48.5415625,49.613828125,31.7578125,16.484375,0.00678125,176.14
1257,EV_107,DR705506_11,0,128,0.30100788757733077,0.1510672117476313,False,384.7269140625,38.8046875,70.543828125,30.796875,2019.53125,4.011015625,4.145546875,47.4846875,48.40921875,30.59375,16.1328125,0.006875,176.22
1258,EV_107,DR139858_5,0,128,0.30100788757733077,0.308283764374911,False,382.7885546875,39.01953125,85.67171875,26.71875,1717.890625,3.39328125,4.139609375,44.379296875,47.205390625,27.9375,17.109375,0.0063828125,176.14
1259,EV_109,DR524455_13,0,128,0.30100788757733077,0.1559276266692715,False,386.2358671875,39.44140625,73.04203125,26.99609375,1747.65625,4.1128515625,4.149078125,46.88765625,49.469140625,29.6328125,17.4609375,0.005375,179.19
1260,EV_109,DR524455_12,0,128,0.30099961410858533,0.17145031192895602,False,390.641953125,37.12109375,74.542265625,24.9296875,1673.046875,4.1142265625,4.147328125,55.35875,57.309375,29.3359375,16.9140625,0.0049765625,179.19
1261,EV_107,DR705506_15,0,128,0.30099961410858533,0.1772697312869991,False,384.87628125,35.58203125,63.5465625,27.5859375,1763.9453125,4.0869453125,4.1434765625,50.787890625,52.176171875,27.46875,17.6171875,0.0065546875,176.22
1262,EV_109,DR770601_13,0,128,0.30099961410858533,0.1786376816648951,False,370.9274140625,50.84765625,57.250625,32.8359375,2123.4375,4.0731796875,4.1427890625,59.402578125,60.802890625,33.5859375,17.03125,0.0063046875,179.24
1263,EV_106,DR558126_21,0,128,0.30099961410858533,0.21414354212478923,False,369.1945234375,46.34765625,54.886640625,27.3984375,1760.546875,4.080578125,4.142453125,55.595234375,56.75234375,28.9453125,16.0546875,0.006578125,173.9
1264,EV_106,DR558126_12,0,128,0.30099961410858533,0.1660734249185535,False,382.409125,40.93125,71.13171875,23.31640625,1493.359375,4.0832578125,4.145609375,56.590390625,58.355703125,27.71875,17.421875,0.0067734375,173.9
1265,EV_109,DR524455_9,0,128,0.30099961410858533,0.18203017271311264,False,381.5455546875,43.921875,79.551328125,28.1640625,1860.15625,4.081859375,4.1439921875,56.46390625,57.62609375,30.8359375,16.953125,0.005875,179.19
1266,EV_106,DR805018_12,0,128,0.30099961410858533,0.24352678965450572,False,384.963984375,51.51015625,66.975234375,33.78125,2157.4609375,4.0873984375,4.14403125,51.572578125,52.987421875,33.34375,14.1796875,0.0060703125,173.9
1267,EV_106,DR558126_10,0,128,0.30099961410858533,0.17973232401850148,False,386.832125,48.38828125,74.52984375,29.15625,1899.21875,4.1024296875,4.146578125,53.090234375,54.965703125,31.4765625,18.1640625,0.006890625,173.9
1268,EV_110,DR436096_22,0,128,0.30099961410858533,0.15298500544994847,False,381.79484375,45.66796875,62.50359375,30.8828125,1851.9296875,4.0644296875,4.14275,55.353671875,55.86046875,29.9765625,19.078125,0.006984375,181.09
1269,EV_110,DR436096_16,0,128,0.30099961410858533,0.32998053839334895,False,390.1818671875,38.20703125,72.567578125,28.02734375,1718.828125,4.1119453125,4.143765625,49.441015625,50.1465625,30.234375,17.8671875,0.007375,181.09
1270,EV_109,DR219828_18,0,128,0.30099961410858533,0.20786738640789149,False,375.043359375,47.7890625,62.71328125,30.3828125,1962.65625,3.74140625,4.130859375,56.3353125,57.913828125,33.0234375,15.15625,0.005875,179.12
1271,EV_106,DR558126_15,0,128,0.30099961410858533,0.1342497711924231,False,367.938859375,42.48828125,65.983671875,30.4765625,2003.359375,4.105171875,4.1483437499999996,54.653515625,55.9446875,29.0625,17.359375,0.0061796875,173.9
1272,EV_109,DR524455_17,0,128,0.30099961410858533,0.17806228472202373,False,377.336609375,45.890625,65.771875,29.46484375,1595.765625,4.0649609374999995,4.147578125,54.535703125,55.5125,30.109375,17.8515625,0.0059296875,179.19
1273,EV_107,DR705506_13,0,128,0.30099961410858533,0.10689290165998204,False,377.047671875,36.98984375,66.908046875,27.88671875,1773.046875,4.03328125,4.1440625,54.959296875,56.015546875,28.3671875,15.4453125,0.0055703125,176.22
1274,EV_109,DR770601_6,0,128,0.30099961410858533,0.26946943595682965,False,390.19371875,47.946875,74.6228125,28.4609375,1847.5,4.1050859375,4.145703125,54.011015625,55.19546875,30.1640625,18.3984375,0.00646875,179.24
1275,EV_106,DR558126_18,0,128,0.30099961410858533,0.23115073863935076,False,373.1093125,41.96875,60.6678125,27.46875,1825.0,4.135703125,4.3771484375,56.207578125,57.049375,28.3359375,17.0703125,0.00590625,173.9
1276,EV_101,DR156863_25,0,128,0.2929576835943501,0.27509664476589685,False,336.701265625,87.9984375,39.937265625,112.15625,5047.0625,3.726171875,4.216109375,53.6834375,54.5975,42.109375,3.8125,0.013375,186.45
1277,EV_101,DR156863_26,0,128,0.2929576835943501,0.26753417798634443,False,332.403515625,96.1703125,37.56578125,112.64375,5068.390625,3.73525,4.28571875,62.91921875,63.41375,46.40625,2.8125,0.009078125,186.45
1278,EV_109,DR770601_18,0,128,0.2929576835943501,0.22706348412965713,False,339.8108359375,84.4078125,46.84765625,108.7140625,4348.5625,4.1256796875,4.392125,54.181640625,56.470078125,46.4765625,2.3671875,0.0084765625,179.24
1279,EV_109,DR549817_18,0,128,0.2929576835943501,0.27857802235033285,False,317.5172734375,101.29375,34.429375,108.4375,4337.578125,4.0436015625,4.2085703125,63.223671875,63.3734375,36.8125,2.53125,0.008359375,179.29
1280,EV_101,DR156863_22,0,128,0.2929576835943501,0.1675682894681307,False,340.2767265625,94.96640625,47.793203125,110.80234375,4986.078125,3.814921875,4.1766953125,60.08828125,61.32578125,46.828125,2.21875,0.008203125,186.45
1281,EV_109,DR524455_32,0,128,0.2929576835943501,0.279958961867171,False,348.5248359375,100.39609375,30.699140625,110.28515625,5514.2578125,4.1838984375,4.4421171875,54.808359375,56.459453125,49.6953125,2.2890625,0.00953125,179.19
1282,EV_109,DR219828_31,0,128,0.2929576835943501,0.27476673367044363,False,341.9378046875,99.5984375,28.60375,105.87109375,5320.15625,3.9970390625,4.14075,56.70078125,57.90703125,52.0546875,2.1015625,0.009765625,179.12
1283,EV_108,DR624372_27,0,128,0.2929576835943501,0.1531848266517903,False,336.027421875,79.81953125,40.265546875,109.93671875,4947.0625,4.0513281249999995,4.2066953125,59.7328125,61.43203125,43.2109375,2.9140625,0.01109375,182.02
1284,EV_109,DR219828_33,0,128,0.2929576835943501,0.30333758868206456,False,327.2458671875,102.39921875,23.325546875,107.91015625,5395.5078125,3.9838671875,4.17878125,64.08125,64.15,42.1859375,2.4765625,0.00625,179.12
1285,EV_110,DR104166_24,0,128,0.2929576835943501,0.2307944446651373,False,320.8590390625,92.45703125,45.477734375,108.44375,4879.9453125,4.0456171874999995,4.4221484375,58.31953125,59.503515625,50.2265625,2.84375,0.005703125,181.09
1286,EV_108,DR380742_22,0,128,0.2929576835943501,0.23205193974598792,False,358.1166484375,94.60234375,44.49484375,112.6484375,4505.9375,4.0961953125,4.16965625,63.50859375,63.649609375,44.0703125,2.1953125,0.006640625,181.95
1287,EV_101,DR141978_24,0,128,0.2929576835943501,0.18314047551792406,False,336.92615625,101.72265625,36.9090625,106.8046875,4806.15625,4.0671875,4.43140625,56.62421875,58.878125,47.015625,3.109375,0.007265625,186.34
1288,EV_101,DR141978_23,0,128,0.2929576835943501,0.233701556636686,False,329.220234375,94.9484375,39.995859375,107.92734375,4860.421875,4.1922421875,4.442921875,64.00234375,64.13125,49.6484375,2.8203125,0.009062500000000001,186.34
1289,EV_102,RC730473_7,1,128,0.2863410185777952,0.16164554631958164,False,399.1222890625,-25.7078125,41.21078125,0.0,0.0,4.0126015624999996,4.176078125,24.7441171875,29.9111171875,0.0,0.0,0.0,193.8
1290,EV_103,RC304195_3,1,128,0.2863410185777952,0.20106107943757964,False,383.615890625,-27.14140625,17.5628125,0.0,0.0,4.011015625,4.253828125,22.530859375,27.016875,0.0,0.0,0.0,197.17
1291,EV_101,RC108540_4,1,128,0.2863410185777952,0.3202026659253285,False,411.38859375,-26.046875,36.99578125,0.0,0.0,4.373046875,4.4453515625,24.5814140625,27.411578125,0.0,0.0,0.0,186.45
1292,EV_101,RC346106_5,1,128,0.2863410185777952,0.1736330102887923,False,400.4540703125,-27.24375,24.958828125,0.0,0.0,4.0074765625,4.2715546875,23.349265625,27.670703125,0.0,0.0,0.0,186.45
1293,EV_101,RC108540_3,1,128,0.2863410185777952,0.21813673316365811,False,394.5480546875,-26.559375,32.562734375,0.0,0.0,4.2521328125,4.347875,24.3435703125,27.095890625,0.0,0.0,0.0,186.45
1294,EV_101,RC108540_2,1,128,0.2863410185777952,0.27450951294413595,False,372.3621875,-26.06484375,28.05328125,0.0,0.0,3.96296875,4.0258593750000005,23.771328125,26.246640625,0.0,0.0,0.0,186.45
1295,EV_101,RC346106_4,1,128,0.2863410185777952,0.17818618727939123,False,381.3511796875,-30.2125,20.513671875,0.0,0.0,3.9020546875,4.1608828125,23.0339140625,27.3134921875,0.0,0.0,0.0,186.45
1296,EV_101,RC346106_3,1,128,0.2863410185777952,0.30143221771303935,False,362.5964140625,-28.76328125,16.018984375,0.0,0.0,3.7723203125,4.0076640625,22.67584375,26.8846484375,0.0,0.0,0.0,186.45
1297,EV_103,RC927118_8,1,128,0.2863410185777952,0.21494535687856386,False,407.1728828125,-25.5984375,40.183828125,0.0,0.0,3.820109375,4.092546875,23.8628984375,27.682765625,0.0,0.0,0.0,197.17
1298,EV_102,RC730473_4,1,128,0.2863410185777952,0.12425064400794103,False,406.1716171875,-25.609375,28.9715625,0.0,0.0,3.977765625,4.1810515625,24.2652734375,28.7923828125,0.0,0.0,0.0,193.8
1299,EV_102,RC730473_3,1,128,0.2863410185777952,0.09616446837133172,False,385.8608125,-27.32890625,24.57375,0.0,0.0,3.9050078125,4.1027890625,23.88284375,28.1437890625,0.0,0.0,0.0,193.8
1300,EV_103,RC927118_4,1,128,0.2863410185777952,0.21474718804736442,False,388.184375,-19.62734375,23.126640625,0.0,0.0,3.74296875,3.982921875,23.2580546875,26.8828671875,0.0,0.0,0.0,197.17
1301,EV_103,RC927118_5,1,128,0.2863410185777952,0.17063458107885726,False,404.9594921875,-20.32109375,27.138359375,0.0,0.0,3.86132890625,4.10107734375,23.39386328125,27.032453125,0.0,0.0,0.0,197.17
1302,EV_102,RC730473_6,1,128,0.2863410185777952,0.131845298208366,False,382.7473828125,-27.83984375,36.983046875,0.0,0.0,3.917421875,4.074375,24.4975078125,29.6205859375,0.0,0.0,0.0,193.8
1303,EV_103,RC927118_6,1,128,0.2863410185777952,0.19695987947312957,False,415.2288671875,-29.20703125,31.9353125,0.0,0.0,3.9037796875,4.14622578125,23.49203125,27.171609375,0.0,0.0,0.0,197.17
1304,EV_103,RC927118_7,1,128,0.2863410185777952,0.2261996472368521,False,387.2556875,-26.84140625,36.388984375,0.0,0.0,3.7158125,3.985609375,23.6528046875,27.427796875,0.0,0.0,0.0,197.17
1305,EV_102,RC730473_16,1,128,0.28618216875906677,0.17344300323692394,False,392.917671875,-17.73515625,72.57734375,0.0,0.0,3.8822890625,3.942296875,30.531875,36.3959609375,0.0,0.0,0.0,193.8
1306,EV_105,RC558082_23,1,128,0.28618216875906677,0.3533760460174457,False,402.8029296875,-1.68203125,100.0,0.0,0.0,3.78834375,3.8351875,29.500546875,32.776640625,0.0,0.0,0.0,195.09
1307,EV_105,RC558082_27,0,128,0.28618216875906677,0.5312891036881852,False,349.2013984375,-23.84765625,100.0,0.0,0.0,3.504203125,3.57453125,42.1132421875,42.2132421875,0.0,0.0,0.0,195.09
1308,EV_104,RC487807_6,1,128,0.28618216875906677,0.4342590546414131,False,396.80465625,-6.55390625,80.796953125,0.0,0.0,3.7697734375,3.7908125,42.18984375,43.788203125,0.0,0.0,0.0,202.74
1309,EV_105,RC558082_22,1,128,0.28618216875906677,0.41148413818981333,False,369.996703125,-22.29296875,100.0,0.0,0.0,3.6547578125,3.701765625,26.24828125,29.61421875,0.0,0.0,0.0,195.09
1310,EV_102,RC402318_10,1,128,0.28618216875906677,0.49285961639871984,False,435.09509375,-3.309375,80.15203125,0.0,0.0,4.2470859375,4.2538078125,29.7197734375,31.165890625,0.0,0.0,0.0,193.57
1311,EV_104,RC487807_3,1,128,0.28618216875906677,0.49704216073494845,False,374.101625,-21.5359375,61.889765625,0.0,0.0,3.69175,3.7623203125,25.894140625,27.50859375,0.0,0.0,0.0,202.74
1312,EV_102,RC730473_15,1,128,0.28618216875906677,0.17756316137925796,False,412.0596953125,-24.39765625,69.038515625,0.0,0.0,3.9475234375,4.1116640625,30.1271796875,35.8271796875,0.0,0.0,0.0,193.8
1313,EV_102,RC730473_14,1,128,0.28618216875906677,0.1368446766860546,False,393.736796875,-24.67109375,65.017578125,0.0,0.0,3.749921875,3.843515625,29.17890625,34.8771875,0.0,0.0,0.0,193.8
1314,EV_101,RC346106_15,1,128,0.27630474447040887,0.1800421504020659,False,410.2835625,-23.60390625,59.7759375,0.0,0.0,3.695203125,3.7628125,25.6038515625,30.274796875,0.0,0.0,0.0,186.45
1315,EV_101,RC346106_16,1,128,0.27630474447040887,0.20153386447120356,False,380.8119921875,-19.4859375,62.64890625,0.0,0.0,3.7487734375,3.81784375,25.812015625,30.508328125,0.0,0.0,0.0,186.45
1316,EV_101,RC346106_7,1,128,0.27630474447040887,0.23756692659657522,False,364.4305859375,-27.065625,32.55203125,0.0,0.0,3.63275,3.6790390625,24.1994609375,28.6030859375,0.0,0.0,0.0,186.45
1317,EV_101,RC346106_13,1,128,0.27630474447040887,0.20095122810783295,False,381.1098984375,-23.6953125,53.15125,0.0,0.0,3.509328125,3.56965625,25.241671875,29.891671875,0.0,0.0,0.0,186.45
